"id","type","priority","title","message","is_read","link_url","related_entity_id","created_at"
"427","customer","high","New Customer","New account registered: @bk1node","false","#customers:bk1node",,"""2026-04-15T20:28:03.525Z"""
"428","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $279.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-15T20:49:09.555Z"""
"429","order","high","New Order","New order #5598 placed by @untamedchazy — $657.50","false","#orders:ada0a563-7e91-4fd9-825a-305ab7e8dfa0","ada0a563-7e91-4fd9-825a-305ab7e8dfa0","""2026-04-15T21:03:30.705Z"""
"430","order","high","New Order","New order #6944 placed by @stvn1987 — $25.50","false","#orders:5725253c-4b97-4966-bb62-1293ed3680ee","5725253c-4b97-4966-bb62-1293ed3680ee","""2026-04-15T21:06:10.196Z"""
"431","order","medium","Order Edited","Order #9536 was edited by @sublantis — new total: $185.00","false","#orders:1ad94a6e-fce4-4973-898c-15e448a4663f","1ad94a6e-fce4-4973-898c-15e448a4663f","""2026-04-15T21:10:01.432Z"""
"432","order","medium","Order Edited","Order #5598 was edited by @untamedchazy — new total: $692.50","false","#orders:ada0a563-7e91-4fd9-825a-305ab7e8dfa0","ada0a563-7e91-4fd9-825a-305ab7e8dfa0","""2026-04-15T21:18:39.577Z"""
"433","customer","high","New Customer","New account registered: @such2bee","false","#customers:such2bee",,"""2026-04-15T21:19:08.482Z"""
"434","customer","high","New Customer","New account registered: @spbarrett@proton.me","false","#customers:spbarrett@proton.me",,"""2026-04-15T21:46:38.018Z"""
"435","customer","high","New Customer","New account registered: @billlehhhhhhjok","false","#customers:billlehhhhhhjok",,"""2026-04-15T21:53:04.150Z"""
"436","order","medium","Order Edited","Order #1250 was edited by @jayjo8 — new total: $431.00","false","#orders:f05026e7-386e-411f-891f-9de05046882c","f05026e7-386e-411f-891f-9de05046882c","""2026-04-15T22:15:27.476Z"""
"437","order","medium","Order Edited","Order #1250 was edited by @jayjo8 — new total: $380.00","false","#orders:f05026e7-386e-411f-891f-9de05046882c","f05026e7-386e-411f-891f-9de05046882c","""2026-04-15T22:18:31.795Z"""
"438","order","medium","Order Edited","Order #8412 was edited by @oakandiron — new total: $8.50","false","#orders:418821e3-6e62-4cea-b5e1-d3574b2e392f","418821e3-6e62-4cea-b5e1-d3574b2e392f","""2026-04-15T22:23:43.851Z"""
"439","order","high","New Order","New order #2585 placed by @mirculina — $239.00","false","#orders:ade38a6a-f607-47ba-b1f3-65fa9c937e55","ade38a6a-f607-47ba-b1f3-65fa9c937e55","""2026-04-15T22:28:25.960Z"""
"440","order","high","New Order","New order #9885 placed by @iam0121 — $350.00","false","#orders:eeb057c6-c80d-4290-a320-ec858cfc222f","eeb057c6-c80d-4290-a320-ec858cfc222f","""2026-04-15T22:33:58.967Z"""
"441","order","high","New Order","New order #9214 placed by @fahed_2000@hotmail.com — $25.50","false","#orders:dac862fa-9883-405d-b949-da724c22e900","dac862fa-9883-405d-b949-da724c22e900","""2026-04-15T23:46:14.937Z"""
"442","customer","high","New Customer","New account registered: @jb adiposcience","false","#customers:jb adiposcience",,"""2026-04-16T01:58:50.762Z"""
"443","order","high","New Order","New order #8603 placed by @jb adiposcience — $683.00","false","#orders:eec3994c-3ccb-417e-865a-6531e29d49ea","eec3994c-3ccb-417e-865a-6531e29d49ea","""2026-04-16T02:00:11.616Z"""
"444","customer","high","New Customer","New account registered: @abs","false","#customers:abs",,"""2026-04-16T03:02:50.616Z"""
"445","customer","high","New Customer","New account registered: @t86102023","false","#customers:t86102023",,"""2026-04-16T04:05:44.379Z"""
"446","customer","high","New Customer","New account registered: @deexab","false","#customers:deexab",,"""2026-04-16T05:06:17.442Z"""
"447","order","high","New Order","New order #1544 placed by @jah1991 — $25.50","false","#orders:b429edf1-37ff-4b14-8377-513d3b8bc11a","b429edf1-37ff-4b14-8377-513d3b8bc11a","""2026-04-16T05:12:03.155Z"""
"448","customer","high","New Customer","New account registered: @bjtheway85","false","#customers:bjtheway85",,"""2026-04-16T05:28:21.530Z"""
"449","order","high","New Order","New order #9825 placed by @bjtheway85 — $25.50","false","#orders:69b07369-a441-402d-99bd-a57a9d257707","69b07369-a441-402d-99bd-a57a9d257707","""2026-04-16T05:29:34.921Z"""
"450","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $410.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-16T06:06:16.275Z"""
"451","order","medium","Order Edited","Order #9995 was edited by @cptnmolo — new total: $272.50","false","#orders:04dac763-7501-4801-8ee3-b641284949d9","04dac763-7501-4801-8ee3-b641284949d9","""2026-04-16T06:08:55.390Z"""
"452","customer","high","New Customer","New account registered: @neverwvenseenit","false","#customers:neverwvenseenit",,"""2026-04-16T07:09:06.305Z"""
"453","order","high","New Order","New order #7503 placed by @ironmanjamie — $1652.50","false","#orders:84d2acb4-498e-496c-8d2d-d31b925c670b","84d2acb4-498e-496c-8d2d-d31b925c670b","""2026-04-16T07:38:10.997Z"""
"454","order","high","New Order","New order #5383 placed by @ironmanjamie — $25.50","false","#orders:3e466ee9-71bb-4770-9498-ac9a546f78b0","3e466ee9-71bb-4770-9498-ac9a546f78b0","""2026-04-16T07:42:55.138Z"""
"455","order","medium","New Lonely Vial Order — LV-CXYTLL","Seller(s): Test · Buyer: @irm1208 · Items: Retatrutide 10mg ×1 ($20.00) · Total: $20.00 USDT","false",,,"""2026-04-16T07:46:38.625Z"""
"456","order","medium","Order Edited","Order #2141 was edited by @saxont — new total: $302.50","false","#orders:1de0fbc4-d98f-4f7c-8b4b-2892f5ed0c2e","1de0fbc4-d98f-4f7c-8b4b-2892f5ed0c2e","""2026-04-16T07:50:50.108Z"""
"457","order","medium","Order Edited","Order #1045 was edited by @lachops — new total: $98.00","false","#orders:20db26c4-cd2b-4dfa-9cee-7081e134eca6","20db26c4-cd2b-4dfa-9cee-7081e134eca6","""2026-04-16T08:20:51.568Z"""
"458","order","medium","Order Edited","Order #1312 was edited by @grahamjoyce — new total: $347.50","false","#orders:4d5e448f-a3f2-408f-91f4-80ae86deb963","4d5e448f-a3f2-408f-91f4-80ae86deb963","""2026-04-16T08:55:17.336Z"""
"459","customer","high","New Customer","New account registered: @consul32","false","#customers:consul32",,"""2026-04-16T08:56:04.664Z"""
"460","order","high","New Order","New order #6654 placed by @lizzie2391 — $18.00","false","#orders:b156ea47-f715-489e-b87f-04d9bfaee6a0","b156ea47-f715-489e-b87f-04d9bfaee6a0","""2026-04-16T09:44:58.207Z"""
"461","order","high","New Order","New order #9087 placed by @consul32 — $310.00","false","#orders:5940894e-1d74-41da-93b5-3cfa95b815b2","5940894e-1d74-41da-93b5-3cfa95b815b2","""2026-04-16T10:06:50.598Z"""
"462","order","high","New Order","New order #2432 placed by @deexab — $25.50","false","#orders:b59fa614-a26b-4ec0-bcb2-da5401d60cea","b59fa614-a26b-4ec0-bcb2-da5401d60cea","""2026-04-16T11:20:02.242Z"""
"463","system","high","Group Buy Deleted","Group buy ""Uther GB"" (1794d939-ca34-40f9-b2e0-d6777482f040) was permanently deleted by admin.","false",,,"""2026-04-16T12:24:27.629Z"""
"464","system","high","Group Buy Deleted","Group buy ""WW R140 & CAG10 GB"" (BBXDR) was permanently deleted by admin.","false",,,"""2026-04-16T12:24:36.228Z"""
"465","system","high","Group Buy Deleted","Group buy ""April 2026 WWB GB"" (64K2M) was permanently deleted by admin.","false",,,"""2026-04-16T12:26:08.270Z"""
"466","customer","high","New Customer","New account registered: @idxb","false","#customers:idxb",,"""2026-04-16T12:48:25.886Z"""
"467","order","medium","Order Edited","Order #7796 was edited by @1poundfish — new total: $555.00","true","#orders:ce7600db-4607-4b7f-82fe-148d27d6bcde","ce7600db-4607-4b7f-82fe-148d27d6bcde","""2026-04-16T12:59:34.333Z"""
"468","order","high","New Order","New order #6519 placed by @mkp_uk — $25.50","false","#orders:921f2485-b269-4f6d-8a11-11271b48f6c6","921f2485-b269-4f6d-8a11-11271b48f6c6","""2026-04-16T13:24:02.335Z"""
"469","customer","high","New Customer","New account registered: @spanner1972","false","#customers:spanner1972",,"""2026-04-16T14:04:33.680Z"""
"470","order","high","New Order","New order #9840 placed by @bananawastaken — $25.50","false","#orders:2b664550-b309-40c0-9766-d4a56ae6bd8c","2b664550-b309-40c0-9766-d4a56ae6bd8c","""2026-04-16T14:53:47.866Z"""
"471","customer","high","New Customer","New account registered: @lewi9311","false","#customers:lewi9311",,"""2026-04-16T14:58:35.275Z"""
"472","order","high","New Order","New order #8299 placed by @lewi9311 — $17.00","false","#orders:fa38ab9a-c2d1-44ee-83c8-197fb4010d9e","fa38ab9a-c2d1-44ee-83c8-197fb4010d9e","""2026-04-16T15:05:12.422Z"""
"473","order","high","New Order","New order #4794 placed by @irm1208 — $350.00","false","#orders:564bc5fe-34fd-435c-ac47-da1ffbb21a94","564bc5fe-34fd-435c-ac47-da1ffbb21a94","""2026-04-16T15:51:10.639Z"""
"474","order","high","Payment Received","Payment received for order #4794 — $350.00","false","#orders:564bc5fe-34fd-435c-ac47-da1ffbb21a94","564bc5fe-34fd-435c-ac47-da1ffbb21a94","""2026-04-16T15:53:16.976Z"""
"475","order","high","New Order","New order #4174 placed by @thechappers — $25.50","false","#orders:9c276178-43e5-41bc-b6f4-598013cbbe01","9c276178-43e5-41bc-b6f4-598013cbbe01","""2026-04-16T16:29:13.893Z"""
"476","customer","high","New Customer","New account registered: @caveguard","false","#customers:caveguard",,"""2026-04-16T17:29:57.226Z"""
"477","order","high","New Order","New order #4773 placed by @caveguard — $25.50","false","#orders:89500111-5dcf-47c3-b485-6d09d604e5fa","89500111-5dcf-47c3-b485-6d09d604e5fa","""2026-04-16T17:36:05.625Z"""
"478","customer","high","New Customer","New account registered: @magxvv","false","#customers:magxvv",,"""2026-04-16T17:49:50.266Z"""
"479","order","high","New Order","New order #7084 placed by @magxvv — $183.00","false","#orders:6ef86a05-2744-4f26-8d13-4888b5c0457c","6ef86a05-2744-4f26-8d13-4888b5c0457c","""2026-04-16T18:23:26.979Z"""
"480","customer","high","New Customer","New account registered: @papichuloo","false","#customers:papichuloo",,"""2026-04-16T19:11:58.194Z"""
"481","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $320.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-16T19:19:04.094Z"""
"482","order","high","New Order","New order #9839 placed by @k_andl — $125.00","false","#orders:2afa8d4d-5db4-4370-9c9e-2eca253a1b3c","2afa8d4d-5db4-4370-9c9e-2eca253a1b3c","""2026-04-16T19:26:07.989Z"""
"483","order","high","New Order","New order #8579 placed by @andyt2888 — $160.00","false","#orders:9658b1e9-89ae-4d1d-9534-03eed7394504","9658b1e9-89ae-4d1d-9534-03eed7394504","""2026-04-16T19:45:57.971Z"""
"484","customer","high","New Customer","New account registered: @lovekitten88a","false","#customers:lovekitten88a",,"""2026-04-16T20:23:33.889Z"""
"485","order","high","New Order","New order #9556 placed by @lovekitten88a — $25.50","false","#orders:f5362e1e-525e-4b2f-8073-95582a0008ea","f5362e1e-525e-4b2f-8073-95582a0008ea","""2026-04-16T20:25:38.101Z"""
"486","customer","high","New Customer","New account registered: @jeanbaptistepassant","false","#customers:jeanbaptistepassant",,"""2026-04-16T20:36:32.897Z"""
"487","order","high","New Order","New order #1172 placed by @irm1208 — $670.00","false","#orders:c3d288f7-6c23-4e73-93b2-29a815f013f6","c3d288f7-6c23-4e73-93b2-29a815f013f6","""2026-04-16T20:53:31.652Z"""
"488","order","medium","Order Edited","Order #1172 was edited by @irm1208 — new total: $1165.00","false","#orders:c3d288f7-6c23-4e73-93b2-29a815f013f6","c3d288f7-6c23-4e73-93b2-29a815f013f6","""2026-04-16T20:53:45.610Z"""
"489","customer","high","New Customer","New account registered: @purpleguava3127","false","#customers:purpleguava3127",,"""2026-04-16T20:56:05.247Z"""
"490","order","high","New Order","New order #4740 placed by @purpleguava3127 — $25.50","false","#orders:e37647fe-727d-46bd-a781-706cf1b5377f","e37647fe-727d-46bd-a781-706cf1b5377f","""2026-04-16T21:00:28.940Z"""
"491","order","high","New Order","New order #8310 placed by @brudabrudda — $246.00","false","#orders:f8108132-7b79-43da-8cd0-84562753b941","f8108132-7b79-43da-8cd0-84562753b941","""2026-04-16T21:07:02.993Z"""
"492","order","medium","Order Edited","Order #8310 was edited by @brudabrudda — new total: $326.00","false","#orders:f8108132-7b79-43da-8cd0-84562753b941","f8108132-7b79-43da-8cd0-84562753b941","""2026-04-16T21:24:21.364Z"""
"493","customer","high","New Customer","New account registered: @dmarq6","false","#customers:dmarq6",,"""2026-04-16T21:25:56.932Z"""
"494","customer","high","New Customer","New account registered: @mackna_b","false","#customers:mackna_b",,"""2026-04-16T21:30:54.274Z"""
"495","customer","high","New Customer","New account registered: @juggaknot666","false","#customers:juggaknot666",,"""2026-04-16T21:32:58.789Z"""
"496","customer","high","New Customer","New account registered: @mburnzz","false","#customers:mburnzz",,"""2026-04-16T21:33:24.094Z"""
"497","customer","high","New Customer","New account registered: @lwddd1998","false","#customers:lwddd1998",,"""2026-04-16T21:39:29.932Z"""
"498","customer","high","New Customer","New account registered: @90skid","false","#customers:90skid",,"""2026-04-16T21:40:00.750Z"""
"499","order","high","New Order","New order #6771 placed by @griffog — $8.50","false","#orders:1c438791-fb3d-4d9b-a2da-6883676365c4","1c438791-fb3d-4d9b-a2da-6883676365c4","""2026-04-16T21:40:11.116Z"""
"500","customer","high","New Customer","New account registered: @craigandnikki","false","#customers:craigandnikki",,"""2026-04-16T21:43:44.244Z"""
"501","customer","high","New Customer","New account registered: @ash90skid","false","#customers:ash90skid",,"""2026-04-16T21:48:38.536Z"""
"502","order","high","New Order","New order #7866 placed by @ash90skid — $25.50","false","#orders:da9fd69c-1006-4579-9f4f-0039e9a2f2e6","da9fd69c-1006-4579-9f4f-0039e9a2f2e6","""2026-04-16T21:50:02.270Z"""
"503","order","high","New Order","New order #5839 placed by @craigandnikki — $240.00","false","#orders:f818639c-ac54-44b2-b648-47a81b627f49","f818639c-ac54-44b2-b648-47a81b627f49","""2026-04-16T21:54:52.083Z"""
"504","order","high","New Order","New order #4354 placed by @juggaknot666 — $25.50","false","#orders:b577738a-1f9e-4fce-b61f-69d9bdea6457","b577738a-1f9e-4fce-b61f-69d9bdea6457","""2026-04-16T22:12:39.713Z"""
"505","customer","high","New Customer","New account registered: @rhydanik","false","#customers:rhydanik",,"""2026-04-16T22:41:09.012Z"""
"506","customer","high","New Customer","New account registered: @behindthehandlebar","false","#customers:behindthehandlebar",,"""2026-04-16T23:02:02.454Z"""
"507","customer","high","New Customer","New account registered: @jonaskamoto","false","#customers:jonaskamoto",,"""2026-04-16T23:15:18.458Z"""
"508","order","high","New Order","New order #4348 placed by @jonaskamoto — $25.50","false","#orders:ab1ad001-6dc7-47e2-9261-5754f1f7c254","ab1ad001-6dc7-47e2-9261-5754f1f7c254","""2026-04-16T23:23:43.118Z"""
"509","order","high","New Order","New order #8309 placed by @flodelpep — $60.50","false","#orders:2404e499-eec5-47ec-9690-b11a59d463fd","2404e499-eec5-47ec-9690-b11a59d463fd","""2026-04-16T23:29:52.866Z"""
"510","order","high","New Order","New order #1706 placed by @murkle_8 — $813.00","false","#orders:f4c02ea2-8ecd-403d-893d-9178eb6ab622","f4c02ea2-8ecd-403d-893d-9178eb6ab622","""2026-04-17T00:03:42.915Z"""
"511","order","high","New Order","New order #9629 placed by @murkle_8 — $30.50","false","#orders:293fdcf1-830a-43c0-9f4d-0917b13009c7","293fdcf1-830a-43c0-9f4d-0917b13009c7","""2026-04-17T00:05:40.750Z"""
"512","order","medium","Order Edited","Order #2055 was edited by @livejdm — new total: $334.00","false","#orders:75ee91e8-bd60-483d-965f-c82e89293296","75ee91e8-bd60-483d-965f-c82e89293296","""2026-04-17T00:22:10.520Z"""
"513","order","high","New Order","New order #1958 placed by @idxb — $325.50","false","#orders:28896ae7-e550-438e-8e8f-1b260bd2f0cc","28896ae7-e550-438e-8e8f-1b260bd2f0cc","""2026-04-17T01:48:13.787Z"""
"514","order","high","New Order","New order #2302 placed by @kabz82 — $8.50","false","#orders:6257ae6e-ffd4-4a2e-a9e8-c8bcecda001b","6257ae6e-ffd4-4a2e-a9e8-c8bcecda001b","""2026-04-17T04:33:34.639Z"""
"515","customer","high","New Customer","New account registered: @ellie2603","false","#customers:ellie2603",,"""2026-04-17T04:50:42.255Z"""
"516","order","high","New Order","New order #2901 placed by @ellie2603 — $17.00","false","#orders:46b82fe3-a59c-4253-8ed9-66360b4f1185","46b82fe3-a59c-4253-8ed9-66360b4f1185","""2026-04-17T04:55:21.985Z"""
"517","order","high","New Order","New order #5392 placed by @ellie2603 — $17.00","false","#orders:c0c87994-b6ae-4f0b-abb6-bd658e1195a0","c0c87994-b6ae-4f0b-abb6-bd658e1195a0","""2026-04-17T05:06:44.759Z"""
"518","customer","high","New Customer","New account registered: @antots3","false","#customers:antots3",,"""2026-04-17T05:15:05.864Z"""
"519","customer","high","New Customer","New account registered: @riapepts","false","#customers:riapepts",,"""2026-04-17T05:22:44.693Z"""
"520","customer","high","New Customer","New account registered: @wanderallofthefall","false","#customers:wanderallofthefall",,"""2026-04-17T05:32:53.420Z"""
"521","customer","high","New Customer","New account registered: @bat_102","false","#customers:bat_102",,"""2026-04-17T05:34:22.047Z"""
"522","order","high","New Order","New order #7378 placed by @wanderallofthefall — $183.00","false","#orders:b1a474e9-cf5d-460c-86d4-a64abc2eae8e","b1a474e9-cf5d-460c-86d4-a64abc2eae8e","""2026-04-17T05:35:03.793Z"""
